"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_4576945677633";17;1;17036;1;643,1;1;1
"id_4517945671722";33;1;33025;2;650;1;1
"id_4795947979511";15;1;15007;1;690,8;2;1
"id_4757947975743";14;1;14031;1;588,6;1;1
"id_4723947972343";29;1;29082;1;659,25;1;1
"id_4769947976917";13;1;13038;1;628,15;1;1
"id_4721947572130";11;1;11011;1;645,3;1;1
"id_4763947576370";12;1;12011;3;640,3;1;1
"id_4784947778436";21;1;21043;1;628,3;1;1
"id_4799947779908";41;1;41048;1;530,5;2;1
"id_4712947771228";16;1;16035;1;708,6;1;1
"id_4707947770798";41;1;41048;1;637,1;1;1
"id_4753947175313";13;1;13039;1;584,2;1;1
"id_4725947172549";40;1;40010;1;609,5;1;1
"id_4704947170415";21;1;21031;1;544,9;1;1
"id_4758947475872";42;1;42003;1;625,5;2;1
"id_4773947477368";16;1;16051;1;663,95;1;1
"id_4765947476537";21;1;21041;1;617,25;2;1
"id_4794947279446";11;1;11020;1;667,85;1;1
"id_4759947275955";21;1;21045;1;562,1;1;1
"id_4740947274047";34;1;34058;3;594,3;2;1
"id_4780947378022";11;1;11022;1;660,5;2;1
"id_4774947077412";29;1;29052;1;737,6;2;1
"id_4719947071977";20;1;20007;1;631,4;1;1
"id_4714947071400";41;1;41054;1;712;1;1
"id_4726947072649";15;1;15060;1;503,5;1;1
"id_4726947072620";11;1;11045;1;744,1;1;1
"id_4738947073854";38;1;38162;1;581,8;1;1
"id_4791947679154";41;1;41032;6;649,1;1;1
"id_4748947674845";41;1;41038;1;669,1;1;1
"id_4183941878324";21;1;21080;1;570,65;1;1
"id_4136941873621";12;1;12008;2;635,9;2;1
"id_4187941978734";17;1;17816;1;597,25;1;1
"id_4192941979223";24;1;24040;1;495,5;1;1
"id_4172941577280";16;1;16070;2;702,7;1;1
"id_4115941571589";14;1;14032;2;644,85;1;1
"id_4161941576161";44;1;44008;3;656,6;1;1
"id_4185941778502";37;1;37001;1;541,4;1;1
"id_4129941172917";21;1;21031;2;608,05;1;1
"id_4123941172357";13;1;13057;1;646,75;1;1
"id_4156941275612";45;1;45021;2;575,2;1;1
"id_4134941273445";32;1;32034;1;605,7;2;1
"id_4147941374736";37;1;37020;1;553,6;1;1
"id_4199941679987";29;1;29001;11;602,5;1;2
"id_4146941674663";37;1;37068;3;583,5;1;1
"id_4100941670050";13;1;13089;1;625,4;1;1
"id_4482944878299";30;1;30032;3;619,8;1;1
"id_4451944875101";30;1;30039;1;553,65;1;1
"id_4479944877944";20;1;20096;2;607,5;1;1
"id_4449944874969";29;1;29069;1;541,45;1;1
"id_4444944874487";41;1;41032;1;680;1;1
"id_4453944975306";30;1;30026;1;742,15;2;1
"id_4431944973121";36;1;36066;6;510,8;1;1
"id_4462944976214";12;1;12055;1;677,9;1;1
"id_4458944575844";44;1;44022;2;565,2;1;1
"id_4473944577316";16;1;16087;1;692,8;1;1
"id_4447944574783";26;1;26096;1;536,85;1;1
"id_4435944573586";21;1;21076;1;653,7;1;1
"id_4431944573138";40;1;40022;1;523,2;2;1
"id_4468944576881";36;1;36077;2;484,7;1;1
"id_4482944778216";41;1;41000;1;531,6;1;1
"id_4458944775802";18;1;18075;1;666,2;1;1
"id_4414944771443";41;1;41032;1;668,7;1;1
"id_4404944770413";11;1;11042;1;717,9;1;1
"id_4492944179207";16;1;16056;1;637,7;1;1
"id_4476944177633";41;1;41048;2;603,5;1;2
"id_4463944176302";37;1;37018;1;555,7;2;1
"id_4490944479048";39;1;39405;3;600;1;1
"id_4416944471681";12;1;12024;1;698,9;1;1
"id_4464944476433";15;1;15040;1;566,4;1;1
"id_4453944275355";30;1;30085;1;639,1;1;1
"id_4476944277639";45;1;45021;2;560,4;1;1
"id_4408944270807";41;1;41106;1;556,7;1;1
"id_4467944276757";29;1;29051;3;496,85;1;1
"id_4462944276275";11;1;11055;1;776,2;1;1
"id_4456944375698";25;1;25053;1;532,9;1;1
"id_4411944371186";25;1;25031;1;566,1;1;1
"id_4414944371422";18;1;18081;1;556,4;1;1
"id_4414944371423";18;1;18084;1;611,9;1;1
"id_4416944371689";18;1;18082;2;509,05;1;1
"id_4416944371603";25;1;25012;2;553,65;1;1
"id_4449944374915";15;1;15020;3;679,2;1;1
"id_4445944374558";18;1;18083;1;654,15;1;1
"id_4445944374527";27;1;27001;1;630,7;1;1
"id_4447944374770";41;1;41134;1;454,2;1;1
"id_4407944370722";38;1;38009;1;631,3;2;1
"id_4482944078251";14;1;14037;1;617,05;1;1
"id_4486944078611";17;1;17825;1;616,05;1;1
"id_4452944075266";26;1;26092;1;647,1;1;1
"id_4487944678789";13;1;13022;1;542,9;1;1
"id_4458944675896";41;1;41153;1;699,3;1;1
"id_4410944671083";25;1;25027;2;546,5;1;1
"id_4422944672294";35;1;35033;1;611,25;1;1
"id_4405944670584";34;1;34060;1;585,5;1;1
"id_4463944676361";34;1;34018;1;598,35;1;1
"id_4271942877161";38;1;38167;1;610,05;1;1
"id_4293942979336";18;1;18069;2;595;1;1
"id_4278942977864";13;1;13028;1;660,75;1;1
"id_4222942972277";44;1;44026;1;760,8;1;1
"id_4210942571059";35;1;35019;1;603,45;1;1
"id_4239942573901";41;1;41109;1;661;1;1
"id_4233942573392";30;1;30064;1;610,25;1;1
"id_4252942775279";34;1;34018;2;623,05;1;1
"id_4242942774205";17;1;17029;1;583,7;1;1
"id_4203942770318";41;1;41059;1;666,2;1;1
"id_4297942179759";40;1;40002;1;563,6;1;1
"id_4254942175428";12;1;12035;2;666,15;1;1
"id_4243942174373";33;1;33084;1;548,6;1;1
"id_4288942478836";17;1;17088;1;605,1;1;1
"id_4293942479316";37;1;37026;1;561;1;1
"id_4270942477012";39;1;39419;1;502,8;1;1
"id_4245942474559";30;1;30047;1;517,2;1;1
"id_4242942474281";39;1;39421;2;539,8;1;1
"id_4286942278629";11;1;11037;1;641,1;1;1
"id_4259942275978";16;1;16050;1;652,6;1;1
"id_4221942272194";41;1;41013;1;664,7;1;1
"id_4232942273272";21;1;21037;1;589,75;1;1
"id_4251942375177";19;1;19030;1;672,35;1;1
"id_4278942377856";25;1;25034;1;482,85;1;1
"id_4277942377745";25;1;25001;1;632,7;1;1
"id_4272942377264";25;1;25042;2;530,4;1;1
"id_4210942371096";25;1;25070;1;654,2;1;1
"id_4222942372254";29;1;29057;1;585,9;1;1
"id_4260942376042";24;1;24079;1;468,9;1;1
"id_4256942075606";19;1;19040;1;772,3;1;1
"id_4273942077326";22;1;22020;1;593;1;1
"id_4228942072871";23;1;23048;1;627,3;2;1
"id_4290942679081";21;1;21076;11;569,8;1;2
"id_4274942677461";22;1;22088;1;499,75;1;1
"id_4215942671547";22;1;22056;1;606,8;1;1
"id_4214942671425";22;1;22022;1;506,1;1;1
"id_4212942671295";22;1;22090;1;560,3;1;1
"id_4347943874704";30;1;30076;3;514,25;1;1
"id_4349943974970";20;1;20025;1;637,5;1;1
"id_4324943972410";41;1;41013;1;648,6;1;1
"id_4389943578949";41;1;41099;2;692,55;1;1
"id_4356943575689";11;1;11042;1;715;1;1
"id_4373943777313";16;1;16038;1;673,2;1;1
"id_4330943773060";12;1;12021;1;826,75;1;1
"id_4369943776964";26;1;26045;2;542,6;1;1
"id_4355943175527";18;1;18060;1;585,6;1;1
"id_4365943176587";40;1;40073;3;603,95;1;1
"id_4391943479118";14;1;14015;1;608,4;1;1
"id_4392943479252";26;1;26080;1;647,45;1;1
"id_4390943479063";14;1;14075;1;636,1;1;1
"id_4350943475028";26;1;26042;1;541,7;1;1
"id_4325943472580";36;1;36064;2;603,25;1;1
"id_4393943279349";19;1;19044;3;580,95;1;1
"id_4390943279071";26;1;26034;1;683,7;1;1
"id_4356943275600";14;1;14062;1;643,5;1;1
"id_4311943271193";15;1;15037;1;523,4;1;1
"id_4337943273786";19;1;19052;1;639,8;1;1
"id_4300943270096";24;1;24040;1;538,1;1;1
"id_4368943276836";18;1;18041;1;555,15;1;1
"id_4364943276478";27;1;27009;2;572,4;2;1
"id_4385943378598";23;1;23026;3;588,3;1;1
"id_4397943379773";22;1;22021;1;547,5;1;1
"id_4312943371211";11;1;11070;1;689,8;1;1
"id_4310943371024";11;1;11005;1;631,95;2;1
"id_4341943374180";35;1;35005;3;725,25;1;1
"id_4325943372561";20;1;20050;1;583,55;1;1
"id_4303943370333";27;1;27001;1;591,7;1;1
"id_4363943376346";20;1;20081;1;697,5;1;1
"id_4393943079370";41;1;41035;2;531,7;1;1
"id_4325943072557";19;1;19095;1;599,8;1;1
"id_4320943072092";16;1;16038;1;689,7;1;1
"id_4303943070311";44;1;44009;2;596,6;1;1
"id_4364943076480";20;1;20061;1;609,05;1;1
"id_4392943679238";39;1;39125;1;603,8;1;1
"id_4354943675416";16;1;16087;1;578,8;1;1
"id_4369943676982";11;1;11037;1;639,8;1;1
"id_4021940872116";29;1;29076;2;595,4;1;1
"id_4092940979241";16;1;16034;3;650,65;1;1
"id_4031940973114";19;1;19065;1;592,2;1;1
"id_4066940976675";21;1;21037;11;503,3;2;2
"id_4073940577394";12;1;12055;2;711,5;1;1
"id_4047940574793";19;1;19022;1;605,35;1;1
"id_4005940570580";14;1;14030;1;672,8;1;1
"id_4089940778901";15;1;15034;1;574,7;1;1
"id_4038940773871";45;1;45020;2;600,3;1;1
"id_4088940178861";40;1;40010;1;531,85;1;1
"id_4082940178230";16;1;16084;2;542,6;1;1
"id_4097940179739";41;1;41046;1;616,6;1;1
"id_4072940177293";45;1;45029;3;613,1;1;1
"id_4039940173983";13;1;13077;2;580,35;1;1
"id_4063940176325";17;1;17079;2;577,6;1;1
"id_4092940479284";11;1;11024;1;676,4;1;1
"id_4090940479038";41;1;41097;1;677;1;1
"id_4010940471028";13;1;13054;1;677,95;2;1
"id_4045940474544";44;1;44006;1;738,1;1;1
"id_4078940377840";20;1;20096;1;624,9;1;1
"id_4019940371938";11;1;11080;1;711,25;1;1
"id_4047940374754";18;1;18055;1;613,9;1;1
"id_4043940374376";29;1;29054;3;617,5;1;1
"id_4020940372078";13;1;13007;2;577,4;1;1
"id_4033940373354";29;1;29067;1;727,7;2;1
"id_4003940370369";16;1;16060;4;684,75;1;1
"id_4063940076309";21;1;21081;1;506,6;1;1
"id_4051940675128";37;1;37027;1;709,7;2;1
"id_4046940674695";32;1;32042;1;581,75;1;1
"id_4679946877950";17;1;17088;1;593,6;1;1
"id_4630946873036";42;1;42001;2;706,7;1;1
"id_4636946873667";35;1;35053;1;500,5;2;1
"id_4608946870843";41;1;41058;1;548,9;1;1
"id_4650946975041";25;1;25037;1;605,5;1;1
"id_4661946976131";12;1;12024;1;663,9;1;1
"id_4689946578902";29;1;29073;1;566,2;1;1
"id_4651946575183";16;1;16034;4;625,55;1;1
"id_4663946576379";21;1;21031;1;545,8;1;1
"id_4694946779419";11;1;11042;1;736,3;1;1
"id_4653946775328";11;1;11045;1;754,7;1;1
"id_4677946777754";12;1;12055;1;666,35;1;1
"id_4673946777333";41;1;41007;1;473,2;1;1
"id_4617946771743";12;1;12062;1;669,65;1;1
"id_4641946774120";12;1;12007;1;760,53;1;1
"id_4605946770548";37;1;37013;1;644,1;1;1
"id_4695946179532";16;1;16035;1;699,3;1;1
"id_4610946171015";13;1;13070;2;642,8;1;1
"id_4616946171676";13;1;13022;1;615,75;1;1
"id_4640946174021";13;1;13025;3;550,35;1;1
"id_4604946170429";42;1;42022;2;675,9;1;1
"id_4600946170044";14;1;14038;1;625,2;2;1
"id_4682946478275";19;1;19085;1;549;2;1
"id_4680946478068";14;1;14065;2;613,2;2;1
"id_4694946479415";26;1;26047;1;614,35;1;1
"id_4614946471414";13;1;13025;1;579,2;1;1
"id_4640946474085";11;1;11070;1;729,85;1;1
"id_4602946470276";30;1;30002;1;581,5;1;1
"id_4660946476083";17;1;17013;2;757,55;1;1
"id_4660946276063";39;1;39405;1;616,4;1;1
"id_4652946375256";14;1;14001;4;553,8;1;1
"id_4650946375018";26;1;26059;4;541,05;2;1
"id_4670946377090";41;1;41098;1;515,1;1;1
"id_4676946377657";14;1;14074;1;718;1;1
"id_4614946371472";41;1;41074;1;504,1;2;1
"id_4616946371639";18;1;18073;1;569,2;1;1
"id_4640946374024";18;1;18040;1;528,1;1;1
"id_4663946376338";22;1;22057;1;661,4;1;1
"id_4685946078596";22;1;22061;1;682,9;1;1
"id_4658946075848";22;1;22094;1;501;1;1
"id_4624946072479";12;1;12018;3;630,4;1;1
"id_4688946678857";41;1;41046;1;652;1;1
"id_4684946678434";13;1;13019;4;673,3;1;1
"id_2826928872667";11;1;11040;1;669,9;1;1
"id_2835928873524";12;1;12055;2;660,4;1;1
"id_2831928873137";38;1;38170;1;721,5;1;1
"id_2831928873131";11;1;11020;1;653,4;1;1
"id_2865928876573";15;1;15061;1;440,8;1;1
"id_2888928978888";36;1;36010;4;478,3;1;1
"id_2897928979725";29;1;29004;1;698,3;1;1
"id_2896928979637";44;1;44032;1;574,3;1;1
"id_2858928975830";13;1;13012;1;604,3;1;1
"id_2851928975106";13;1;13019;1;630,5;1;1
"id_2878928977807";25;1;25051;1;622,2;1;1
"id_2827928972779";11;1;11055;1;706,95;2;1
"id_2869928976961";17;1;17082;5;681,8;2;1
"id_2865928976557";16;1;16034;3;643,65;1;1
"id_2898928579817";45;1;45021;1;678,4;1;1
"id_2895928579585";12;1;12051;1;649,4;1;1
"id_2814928571487";16;1;16017;2;661,7;1;1
"id_2812928571290";35;1;35017;1;648,8;1;1
"id_2809928570972";16;1;16060;5;710,6;1;1
"id_2849928774907";26;1;26025;2;565,25;1;1
"id_2841928774162";29;1;29071;3;545;2;1
"id_2844928774471";36;1;36066;2;498;1;1
"id_2804928770491";33;1;33060;1;495,1;1;1
"id_2866928776602";32;1;32028;1;519,6;1;1
"id_2884928178452";19;1;19030;1;647,75;1;1
"id_2870928177070";16;1;16093;6;700,9;2;1
"id_2819928171993";11;1;11040;1;667,3;1;1
"id_2845928174540";11;1;11022;1;624,75;2;1
"id_2842928174203";41;1;41046;1;587;1;1
"id_2840928174094";29;1;29068;5;507,1;1;1
"id_2889928478984";17;1;17002;1;605,1;1;1
"id_2889928478960";30;1;30095;1;529,95;1;1
"id_2887928478745";39;1;39420;3;614,8;2;1
"id_2852928475216";37;1;37067;1;522,85;1;1
"id_2878928477862";25;1;25061;2;548,3;1;1
"id_2876928477698";25;1;25042;1;537,4;1;1
"id_2876928477640";25;1;25041;1;519,8;1;1
"id_2814928471469";18;1;18094;3;572,95;1;1
"id_2866928476652";21;1;21045;1;524,25;1;1
"id_2882928278288";30;1;30080;2;645,35;2;1
"id_2893928279398";13;1;13085;1;542,75;1;1
"id_2808928270821";35;1;35020;1;537,2;1;1
"id_2803928270374";17;1;17823;1;611,9;1;1
"id_2879928377959";37;1;37011;2;537,1;1;1
"id_2816928371652";16;1;16034;4;623,5;1;1
"id_2834928373450";45;1;45001;11;648,25;1;2
"id_2801928370145";15;1;15048;1;518,7;1;1
"id_2812928071248";12;1;12055;1;661,1;1;1
"id_2824928072435";25;1;25044;1;532,4;1;1
"id_2802928070239";21;1;21076;4;581,2;1;2
"id_2861928076189";21;1;21045;1;567,95;2;1
"id_2878928677805";17;1;17827;1;556,05;1;1
"id_2873928677328";11;1;11080;2;706,45;2;1
"id_2817928671768";11;1;11068;1;705,2;1;1
"id_2832928673212";35;1;35029;1;698,1;1;1
"id_2865928676585";44;1;44015;1;672,6;1;1
"id_2983929878362";35;1;35007;1;621;1;1
"id_2953929875309";33;1;33161;1;537,9;1;1
"id_2918929871845";11;1;11083;2;782,3;1;1
"id_2921929872122";26;1;26034;1;591,9;1;1
"id_2920929872095";39;1;39109;1;625,6;1;1
"id_2969929876930";25;1;25031;1;567,05;1;1
"id_2988929978879";23;1;23078;1;621,6;2;1
"id_2985929978559";38;1;38167;1;594,2;1;1
"id_2952929975258";32;1;32048;1;500,6;1;1
"id_2978929977895";32;1;32039;1;635,8;1;1
"id_2919929971956";39;1;39415;2;598,4;1;1
"id_2912929971295";20;1;20007;1;579,7;1;1
"id_2962929976252";39;1;39411;6;726,9;1;1
"id_2963929976376";29;1;29080;1;610,5;1;1
"id_2991929579172";41;1;41048;1;543,6;1;1
"id_2992929579272";45;1;45009;1;639,7;1;1
"id_2993929579340";21;1;21037;2;538,95;1;1
"id_2954929575425";11;1;11020;3;604,3;2;1
"id_2979929577935";21;1;21075;1;652,45;2;1
"id_2910929571089";16;1;16054;1;717,4;1;1
"id_2945929574573";16;1;16046;1;594,6;1;1
"id_2939929573967";26;1;26093;1;640,2;1;1
"id_2936929573614";11;1;11005;1;671,4;1;1
"id_2993929779368";21;1;21075;1;593,3;1;1
"id_2955929775594";18;1;18072;1;664,3;1;1
"id_2914929771432";12;1;12013;1;632,4;2;1
"id_2924929772463";41;1;41088;1;625;1;1
"id_2908929770836";13;1;13004;1;601;1;1
"id_2901929770100";34;1;34051;1;656,65;2;1
"id_2961929776195";13;1;13046;2;537,35;1;1
"id_2987929178751";13;1;13049;1;614,2;1;1
"id_2992929179277";15;1;15049;1;565,2;1;1
"id_2978929177856";19;1;19021;1;663,8;1;1
"id_2979929177901";41;1;41078;1;712,6;1;1
"id_2948929174857";41;1;41044;1;649,4;1;1
"id_2926929172610";13;1;13054;1;620,2;1;1
"id_2951929475188";13;1;13064;1;645,35;1;1
"id_2951929475120";15;1;15068;1;593,2;1;1
"id_2953929475307";15;1;15090;1;643,4;1;1
"id_2956929475603";13;1;13087;5;682;1;1
"id_2977929477749";44;1;44024;1;508,4;2;1
"id_2973929477377";23;1;23010;1;656;1;1
"id_2973929477319";11;1;11022;1;630,4;2;1
"id_2976929477668";29;1;29030;1;566,5;1;1
"id_2910929471064";13;1;13067;3;650,3;1;1
"id_2948929474895";15;1;15069;1;646,5;1;1
"id_2945929474594";13;1;13036;1;521,65;1;1
"id_2928929472858";36;1;36016;1;466,6;1;1
"id_2999929279903";17;1;17056;3;532,95;1;1
"id_2953929275312";17;1;17821;1;685,25;2;1
"id_2971929277171";41;1;41097;1;633;1;1
"id_2987929378748";17;1;17088;2;539,6;2;1
"id_2970929377065";11;1;11065;1;628,85;2;1
"id_2911929371110";20;1;20066;2;549,1;1;1
"id_2914929371413";12;1;12014;1;736,1;1;1
"id_2933929373311";17;1;17009;1;583,4;1;1
"id_2902929370250";15;1;15066;1;626,5;1;1
"id_2951929075111";24;1;24079;1;620,75;2;1
"id_2978929077822";17;1;17082;1;633,35;1;1
"id_2901929070197";25;1;25036;1;643,6;2;1
"id_2900929070014";25;1;25070;1;679,9;1;1
"id_2980929678002";30;1;30039;8;534,35;1;1
"id_2979929677947";11;1;11061;1;617,45;1;1
"id_2918929671804";39;1;39124;1;517,85;1;5
"id_2917929671757";16;1;16050;1;768,9;1;1
"id_2917929671702";16;1;16013;1;681;1;1
"id_2928929672862";17;1;17822;2;633,1;1;1
"id_2934929673443";14;1;14076;1;664,3;1;1
"id_2967929676751";21;1;21081;2;463;1;1
"id_2582925878243";44;1;44037;1;597,3;1;1
"id_2591925879185";19;1;19065;3;527,1;1;1
"id_2594925879428";25;1;25043;1;556,5;1;1
"id_2516925871619";38;1;38173;5;625,05;2;1
"id_2541925874124";37;1;37026;1;531,3;1;1
"id_2544925874464";20;1;20011;1;607,7;1;1
"id_2534925873455";39;1;39107;1;558,2;1;1
"id_2500925870058";16;1;16052;1;650;1;1
"id_2500925870043";44;1;44041;2;659,9;1;1
"id_2566925876687";11;1;11042;1;735,1;1;1
"id_2578925977852";16;1;16092;3;724,35;1;1
"id_2538925973859";41;1;41004;1;495,15;1;1
"id_2539925973923";29;1;29066;1;558,3;1;1
"id_2564925976451";29;1;29078;1;630,15;1;1
"id_2583925578383";13;1;13063;3;619,3;2;1
"id_2550925575038";13;1;13032;1;528,9;1;1
"id_2517925571706";22;1;22071;1;467,8;1;1
"id_2524925572419";22;1;22091;1;653,75;1;1
"id_2526925572628";22;1;22075;1;479,55;2;1
"id_2562925576203";36;1;36052;2;559,5;1;1
"id_2555925775557";19;1;19011;2;590,95;1;1
"id_2519925771977";26;1;26062;4;490,15;1;1
"id_2513925771359";30;1;30070;1;593,9;1;1
"id_2541925774102";23;1;23061;11;540,7;1;2
"id_2524925772472";13;1;13088;1;637,15;2;1
"id_2520925772058";32;1;32002;11;555,4;1;2
"id_2533925773328";17;1;17078;1;625,25;2;1
"id_2563925776316";30;1;30007;1;654,65;1;1
"id_2588925178806";41;1;41104;1;515,1;1;1
"id_2597925179725";11;1;11022;1;631,65;1;1
"id_2515925171598";25;1;25025;1;530,8;1;1
"id_2548925174848";24;1;24065;1;449,2;1;1
"id_2547925174713";21;1;21083;1;572,8;1;1
"id_2563925176321";27;1;27052;1;537;1;1
"id_2577925477732";16;1;16002;4;652,6;1;1
"id_2538925473894";19;1;19095;3;587,05;1;1
"id_2558925275836";20;1;20096;1;632,6;2;1
"id_2556925275613";17;1;17079;1;622,2;1;1
"id_2527925272766";16;1;16056;1;671,7;1;1
"id_2566925276679";34;1;34002;1;794,45;1;1
"id_2510925371063";34;1;34003;1;598,55;1;1
"id_2542925374241";29;1;29029;1;639,6;1;1
"id_2539925373929";16;1;16038;1;658;1;1
"id_2502925370264";35;1;35004;1;604,7;1;1
"id_2589925078909";21;1;21071;1;522,55;1;1
"id_2587925078785";16;1;16039;3;648,3;1;1
"id_2581925078105";45;1;45029;1;606,75;1;1
"id_2598925079857";16;1;16042;1;645,7;1;1
"id_2557925075797";13;1;13040;1;666,3;1;1
"id_2557925075778";11;1;11072;1;631,9;1;1
"id_2551925075114";36;1;36020;2;759,8;1;1
"id_2554925075423";29;1;29021;1;649,3;1;1
"id_2553925075389";15;1;15056;1;490,5;1;1
"id_2553925075319";13;1;13019;1;635,8;1;1
"id_2578925077895";29;1;29018;1;523,5;1;1
"id_2517925071772";13;1;13012;1;601,75;1;1
"id_2516925071647";13;1;13025;1;541,25;1;1
"id_2528925072817";15;1;15069;1;607,1;1;1
"id_2525925072599";15;1;15066;1;534,3;1;1
"id_2521925072138";13;1;13024;1;655,4;1;1
"id_2535925073539";41;1;41153;1;592,2;1;1
"id_2562925076211";29;1;29005;4;575,3;2;1
"id_2581925678119";34;1;34003;2;582,25;1;1
"id_2580925678097";11;1;11011;1;623,8;1;1
"id_2525925672512";12;1;12035;1;720,55;1;1
"id_2795927879548";19;1;19078;1;606,2;1;1
"id_2755927875575";15;1;15009;1;730;1;1
"id_2719927871906";11;1;11040;1;675,3;1;1
"id_2715927871512";13;1;13064;2;586,5;1;1
"id_2743927874302";41;1;41134;1;519,2;1;1
"id_2768927876845";20;1;20056;1;571,5;1;1
"id_2798927979887";16;1;16045;1;685,6;1;1
"id_2755927975537";17;1;17827;1;486,25;1;1
"id_2755927975531";11;1;11055;2;702,75;1;1
"id_2749927974980";37;1;37065;2;547,6;1;1
"id_2744927974492";30;1;30065;2;593,7;1;1
"id_2724927972404";30;1;30058;1;527;1;1
"id_2730927973021";39;1;39127;2;591,05;1;1
"id_2707927970787";30;1;30079;11;588,25;1;2
"id_2700927970080";29;1;29049;1;597,6;1;1
"id_2789927578973";17;1;17037;1;581,3;1;1
"id_2787927578750";17;1;17037;1;587,7;1;1
"id_2797927579706";37;1;37042;1;657,95;1;1
"id_2793927579327";20;1;20007;1;619,25;1;1
"id_2754927575490";34;1;34009;1;652;1;5
"id_2776927577642";16;1;16051;1;691,95;1;1
"id_2723927572343";18;1;18055;11;616,05;1;2
"id_2737927573742";29;1;29051;1;525,2;1;1
"id_2737927573707";35;1;35020;1;541;1;1
"id_2731927573157";13;1;13016;2;567,25;1;1
"id_2730927573043";13;1;13039;1;631,2;1;1
"id_2707927570703";36;1;36064;1;601,55;1;1
"id_2701927570129";13;1;13035;1;565,2;1;1
"id_2700927570027";11;1;11055;1;737,4;1;1
"id_2782927778217";19;1;19031;3;555,4;1;1
"id_2791927779165";26;1;26094;2;591,95;1;1
"id_2755927775596";19;1;19052;1;586,5;1;1
"id_2719927771976";14;1;14063;5;647,6;1;1
"id_2728927772812";35;1;35019;1;588,85;1;1
"id_2701927770165";32;1;32042;1;516,75;1;1
"id_2757927175799";41;1;41020;1;624,7;1;1
"id_2775927177597";11;1;11026;1;659,8;1;1
"id_2773927177300";32;1;32012;1;531,6;1;1
"id_2711927171142";13;1;13101;1;586,65;1;1
"id_2727927172748";16;1;16040;1;580,7;1;1
"id_2721927172165";16;1;16048;2;624,1;1;1
"id_2794927479456";23;1;23074;1;606,9;2;1
"id_2790927479097";29;1;29068;4;593,7;1;1
"id_2772927477242";41;1;41078;1;689,1;1;1
"id_2773927477381";14;1;14061;1;638,3;1;1
"id_2744927474499";16;1;16053;2;609,4;1;1
"id_2737927473729";16;1;16030;2;644,7;1;1
"id_2736927473640";41;1;41076;1;676,2;1;1
"id_2769927476963";37;1;37011;1;539,85;2;1
"id_2784927278494";16;1;16017;2;661,6;2;1
"id_2799927279963";41;1;41007;1;473;1;1
"id_2797927279704";16;1;16049;1;707,4;1;1
"id_2756927275620";33;1;33078;1;627,1;1;1
"id_2756927275602";33;1;33035;2;503,15;1;1
"id_2756927275665";33;1;33023;1;632,9;1;1
"id_2717927271756";21;1;21083;1;551,75;1;1
"id_2710927271039";33;1;33160;1;472,2;1;1
"id_2726927272639";12;1;12055;1;687,55;1;1
"id_2733927273391";18;1;18058;1;609,8;1;1
"id_2708927270868";11;1;11028;1;754,5;1;1
"id_2762927276249";11;1;11033;2;647,2;1;1
"id_2762927276240";39;1;39102;3;601,15;1;1
"id_2785927378552";43;1;43012;1;704;1;1
"id_2780927378031";41;1;41059;2;586,4;1;1
"id_2753927375374";14;1;14015;1;655,5;1;1
"id_2748927374891";11;1;11087;4;680,4;1;1
"id_2730927373074";21;1;21080;1;512,7;1;1
"id_2765927376509";22;1;22028;2;464,4;1;1
"id_2762927376206";12;1;12051;1;708;1;1
"id_2787927078770";16;1;16042;5;634,6;2;1
"id_2794927079409";39;1;39120;2;606,95;1;1
"id_2755927075508";11;1;11037;1;643,5;2;1
"id_2771927077154";43;1;43024;2;650,3;1;1
"id_2774927077409";12;1;12051;2;712,4;1;1
"id_2717927071785";16;1;16016;2;641,2;1;1
"id_2713927071316";45;1;45008;1;508,8;1;1
"id_2704927070444";11;1;11045;1;756,6;1;1
"id_2700927070002";13;1;13011;1;584,2;1;1
"id_2767927076703";41;1;41060;3;681,35;1;1
"id_2746927674670";20;1;20023;3;603,6;1;1
"id_2724927672483";21;1;21037;1;583,6;1;1
"id_2766927676654";19;1;19052;1;605,2;1;1
"id_2180921878006";26;1;26092;2;638,4;1;1
"id_2195921879573";19;1;19085;2;572,5;2;1
"id_2152921875250";14;1;14032;1;559,35;1;1
"id_2146921874627";41;1;41036;1;577,5;1;1
"id_2136921873610";21;1;21032;1;576,95;1;1
"id_2163921876389";11;1;11085;1;693;2;1
"id_2189921978941";11;1;11034;1;652,6;1;1
"id_2189921978962";11;1;11011;1;686,95;1;1
"id_2151921975155";39;1;39107;1;578,1;1;1
"id_2179921977982";15;1;15080;1;715,1;1;1
"id_2113921971365";21;1;21080;1;570,4;1;1
"id_2134921973446";41;1;41024;1;576,7;1;1
"id_2107921970718";33;1;33031;1;491,7;1;1
